"Checked"	"Protein Group FDR Confidence: Combined"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. Protein Group q-value: Combined"	"Exp. Protein q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Protein Unique Peptides"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score CHIMERYS on Ardia Server: CHIMERYS on Ardia Server"	"# Peptides (by Search Engine): CHIMERYS on Ardia Server"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"Gene ID"	"Reactome Pathways"	"# Protein Pathway Groups"	"# Razor Peptides"	"Abundance: F4: Sample, AS, RA, kd, d7"	"Abundance: F5: Sample, AS, RA, kd, d7"	"Abundance: F6: Sample, AS, RA, kd, d7"	"Abundance: F10: Sample, AS, RA, sc, d7"	"Abundance: F11: Sample, AS, RA, sc, d7"	"Abundance: F12: Sample, AS, RA, sc, d7"	"Abundance: F16: Sample, BE, RA, kd, d7"	"Abundance: F17: Sample, BE, RA, kd, d7"	"Abundance: F18: Sample, BE, RA, kd, d7"	"Abundance: F22: Sample, BE, RA, sc, d7"	"Abundance: F23: Sample, BE, RA, sc, d7"	"Abundance: F24: Sample, BE, RA, sc, d7"	"Found in Sample: F4: Sample, AS, RA, kd, d7"	"Found in Sample: F5: Sample, AS, RA, kd, d7"	"Found in Sample: F6: Sample, AS, RA, kd, d7"	"Found in Sample: F10: Sample, AS, RA, sc, d7"	"Found in Sample: F11: Sample, AS, RA, sc, d7"	"Found in Sample: F12: Sample, AS, RA, sc, d7"	"Found in Sample: F16: Sample, BE, RA, kd, d7"	"Found in Sample: F17: Sample, BE, RA, kd, d7"	"Found in Sample: F18: Sample, BE, RA, kd, d7"	"Found in Sample: F22: Sample, BE, RA, sc, d7"	"Found in Sample: F23: Sample, BE, RA, sc, d7"	"Found in Sample: F24: Sample, BE, RA, sc, d7"	"# Protein Groups"	"Modifications"	"Abundances (Grouped): AS, RA, kd, d7"	"Abundances (Grouped): AS, RA, sc, d7"	"Abundances (Grouped): BE, RA, kd, d7"	"Abundances (Grouped): BE, RA, sc, d7"	"Abundances (Grouped) CV [%]: AS, RA, kd, d7"	"Abundances (Grouped) CV [%]: AS, RA, sc, d7"	"Abundances (Grouped) CV [%]: BE, RA, kd, d7"	"Abundances (Grouped) CV [%]: BE, RA, sc, d7"
"False"	"High"	"High"	"IsMasterProtein"	"Q9NQA3"	"WAS protein family homolog 6 OS=Homo sapiens OX=9606 GN=WASH6P PE=1 SV=3"	"0.00000"	"0.00000"	"27.970"	"21"	"7"	"107"	"0"	"1"	"447"	"48.0"	"5.67"	"38.61"	"7"	"cell organization and biogenesis;transport;other biological processes"	"other membranes;cytosol;other cytoplasmic organelle;other cell component"	"cytoskeletal activity"	"Pf11945"	""	""	"WASH6P"	"A6NGF1; Q8N305; Q9NQA3"	""	"0"	"0"	"100330.171875"	"149175.5"	"120000.796875"	"69958.84375"	"88003.7890625"	"53763.23828125"	"15230.841796875"	"15931.560546875"	"14772.12890625"	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"n/a"	"n/a"	"1"	""	"120000.796875"	"69958.84375"	"15230.841796875"	""	"19.95"	"24.27"	"3.81"	""
"False"	"High"	"High"	"IsMasterProtein"	"Q14249"	"Endonuclease G, mitochondrial OS=Homo sapiens OX=9606 GN=ENDOG PE=1 SV=4"	"0.00000"	"0.00000"	"27.956"	"42"	"10"	"102"	"0"	"10"	"297"	"32.6"	"9.50"	"30.19"	"10"	"cell organization and biogenesis;DNA metabolism;other metabolic processes;stress response;developmental processes;other biological processes"	"other membranes;mitochondrion;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf01223"	"2021"	"ENSG00000167136"	"ENDOG"	"hsa:2021; Q14249; Q5T281; Q9BSP2"	""	"2"	"0"	"1151149.69824219"	"1592725.25976563"	"1377658.05761719"	"321113.43359375"	"605072.51953125"	"352604.444580078"	"859276.322265625"	"699010.768554688"	"809316.904296875"	"664455.541015625"	""	"623860.31640625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"1377658.05761719"	"352604.444580078"	"809316.904296875"	"643838.057321788"	"16.07"	"36.52"	"10.39"	"4.46"
"False"	"High"	"High"	"IsMasterProtein"	"Q9P0T7"	"Proton-transporting V-type ATPase complex assembly regulator TMEM9 OS=Homo sapiens OX=9606 GN=TMEM9 PE=1 SV=1"	"0.00000"	"0.00000"	"27.940"	"48"	"7"	"94"	"0"	"6"	"183"	"20.6"	"6.65"	"33.55"	"7"	"cell organization and biogenesis;transport;other biological processes"	"other membranes;cytoskeleton;other cytoplasmic organelle;other cell component"	""	"Pf05434"	"252839"	"ENSG00000116857"	"TMEM9"	"B1ALM6; hsa:252839; Q96NQ9; Q9BQF5; Q9P0T7"	""	"0"	"1"	"1963533.01269531"	"2760206.08789063"	"2296628.78710938"	"861700.505859375"	"1269027.75585938"	"554251.874023438"	"1952043.63085938"	"1446850.54296875"	"1794950.05859375"	"1243102.62109375"	""	"1431102.21875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"2296628.78710938"	"861700.505859375"	"1794950.05859375"	"1333794.18171666"	"17.10"	"40.06"	"14.93"	"9.94"
"False"	"High"	"High"	"IsMasterProtein"	"A2A3K4"	"Protein tyrosine phosphatase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PTPDC1 PE=1 SV=1"	"0.00000"	"0.00000"	"27.918"	"25"	"14"	"70"	"0"	"14"	"754"	"84.4"	"7.55"	"9.07"	"14"	"cell organization and biogenesis"	"cytosol;nucleus;other cell component"	"other molecular function"	"Pf00782"	"138639"	"ENSG00000158079"	"PTPDC1"	"A2A3K4; hsa:138639; Q5T3M4; Q6NXE8; Q8IWM1; Q8N1X4; Q8N9F5"	""	"0"	"0"	"105020.009765625"	"152419.1328125"	"135470.938476563"	"60490.6650390625"	"56159.826171875"	"3198.16357421875"	"357840.0625"	"341642.49609375"	"512976.896484375"	"421516.700195313"	""	"407568.44140625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"135470.938476563"	"56159.826171875"	"357840.0625"	"414483.901406688"	"18.34"	"79.85"	"23.40"	"2.38"
"False"	"High"	"High"	"IsMasterProtein"	"O00767"	"Stearoyl-CoA desaturase OS=Homo sapiens OX=9606 GN=SCD PE=1 SV=2"	"0.00000"	"0.00000"	"27.915"	"27"	"7"	"93"	"0"	"7"	"359"	"41.5"	"9.00"	"36.21"	"7"	"other metabolic processes;other biological processes"	"other membranes;ER/Golgi;nucleus"	"other molecular function"	""	"6319"	"ENSG00000099194"	"SCD"	"B2R5U0; D3DR68; hsa:6319; O00767; Q16150; Q53GR9; Q5W037; Q5W038; Q6GSS4; Q96KF6; Q9BS07; Q9Y695"	"Activation of gene expression by SREBF (SREBP); Fatty acyl-CoA biosynthesis; NR1H2 & NR1H3 regulate gene expression linked to lipogenesis; MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis"	"14"	"0"	"3984935.27832031"	"4065638.49804688"	"3411172.66503906"	"1107950.96374512"	"2175621.10595703"	"712594.53125"	"4077615.1796875"	"2916540.39453125"	"3334334.74902344"	"3518697.3046875"	""	"3582336.95800781"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"3984935.27832031"	"1107950.96374512"	"3334334.74902344"	"3550374.54342841"	"9.34"	"56.82"	"17.08"	"1.27"
"False"	"High"	"High"	"IsMasterProtein"	"Q92871"	"Phosphomannomutase 1 OS=Homo sapiens OX=9606 GN=PMM1 PE=1 SV=2"	"0.00000"	"0.00000"	"27.909"	"51"	"10"	"88"	"0"	"9"	"262"	"29.7"	"5.74"	"21.90"	"11"	"protein metabolism;other metabolic processes;other biological processes"	"cytosol;other cell component"	"other molecular function"	"Pf03332"	"5372"	"ENSG00000100417"	"PMM1"	"A8K003; hsa:5372; Q92586; Q92871"	"Synthesis of GDP-mannose"	"1"	"0"	"334160.55078125"	"450238.33984375"	"369794.357421875"	"128003.25390625"	"215436.551757813"	"186141.018554688"	"711724.3671875"	"709118.287109375"	"664405.734375"	"946377.424804688"	""	"789826.399414063"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"369794.357421875"	"186141.018554688"	"709118.287109375"	"864565.714055467"	"15.46"	"25.21"	"3.83"	"12.75"
"False"	"High"	"High"	"IsMasterProtein"	"Q96QT4"	"Transient receptor potential cation channel subfamily M member 7 OS=Homo sapiens OX=9606 GN=TRPM7 PE=1 SV=1"	"0.00000"	"0.00000"	"27.906"	"11"	"14"	"86"	"0"	"14"	"1865"	"212.6"	"7.88"	"11.04"	"15"	"cell adhesion;cell organization and biogenesis;protein metabolism;other metabolic processes;transport;other biological processes"	"plasma membrane;other membranes;nucleus;other cell component"	"transporter activity;cytoskeletal activity;kinase activity;other molecular function"	"Pf00520, Pf02816, Pf16519, Pf18139, Pf25508"	"54822"	"ENSG00000092439"	"TRPM7"	"hsa:54822; Q6ZMF5; Q86VJ4; Q8NBW2; Q96QT4; Q9BXB2; Q9NXQ2"	"TRP channels"	"3"	"0"	"222597.219238281"	"270355.708984375"	"158953.123046875"	"36469.3081054688"	"35651.6479492188"	"15318.111328125"	"298105.979492188"	"253357.46484375"	"342186.227539063"	"202636.204589844"	""	"158691.916992188"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"222597.219238281"	"35651.6479492188"	"298105.979492188"	"179322.97052632"	"25.72"	"41.11"	"14.91"	"17.20"
"False"	"High"	"High"	"IsMasterProtein"	"Q96LT7"	"Guanine nucleotide exchange factor C9orf72 OS=Homo sapiens OX=9606 GN=C9orf72 PE=1 SV=2"	"0.00000"	"0.00000"	"27.904"	"24"	"11"	"115"	"0"	"11"	"481"	"54.3"	"6.23"	"38.45"	"11"	"cell organization and biogenesis;other metabolic processes;transport;developmental processes;other biological processes"	"non-structural extracellular;other membranes;cytosol;nucleus;other cytoplasmic organelle;other cell component"	"enzyme regulator activity;other molecular function"	"Pf15019"	"203228"	"ENSG00000147894"	"C9orf72"	"A8K5W0; D3DRK6; G8I0B6; hsa:203228; Q6NUS9; Q96LT7"	""	"1"	"0"	"1108547.1328125"	"1280437.0859375"	"1308152.74609375"	"466879.806640625"	"705654.18359375"	"359899.85546875"	"1589182.41796875"	"1556610.61328125"	"1657813.7578125"	"834308.03515625"	""	"979436.16796875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"1280437.0859375"	"466879.806640625"	"1589182.41796875"	"903964.305080115"	"8.77"	"34.65"	"3.23"	"11.32"
"False"	"High"	"High"	"IsMasterProtein"	"P09871"	"Complement C1s subcomponent OS=Homo sapiens OX=9606 GN=C1S PE=1 SV=1"	"0.00000"	"0.00000"	"27.902"	"26"	"12"	"51"	"0"	"12"	"688"	"76.6"	"4.96"	"10.85"	"12"	"protein metabolism;stress response;other biological processes"	"non-structural extracellular"	"other molecular function"	"Pf00084, Pf00089, Pf00431, Pf14670"	"716"	"ENSG00000182326"	"C1S"	"D3DUT4; hsa:716; P09871; Q9UCU7; Q9UCU8; Q9UCU9; Q9UCV0; Q9UCV1; Q9UCV2; Q9UCV3; Q9UCV4; Q9UCV5; Q9UM14"	"Initial triggering of complement; Classical antibody-mediated complement activation; Regulation of Complement cascade"	"10"	"0"	"555533.76953125"	"736313.92578125"	"614455.756835938"	"246876.767089844"	"164460.219726563"	"135414.142578125"	""	""	"25228.412109375"	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"1"	""	"614455.756835938"	"164460.219726563"	"25228.412109375"	""	"14.51"	"31.73"	""	""
"False"	"High"	"High"	"IsMasterProtein"	"Q9Y3C0"	"WASH complex subunit 3 OS=Homo sapiens OX=9606 GN=WASHC3 PE=1 SV=1"	"0.00000"	"0.00000"	"27.899"	"43"	"6"	"106"	"0"	"6"	"194"	"21.2"	"4.46"	"38.49"	"6"	"cell organization and biogenesis;transport;other biological processes"	"other membranes;other cytoplasmic organelle;other cell component"	""	"Pf10152"	"51019"	"ENSG00000120860"	"WASHC3"	"B2RC74; hsa:51019; Q53FF0; Q6IAI4; Q96QK0; Q9Y3C0"	""	"0"	"0"	"2094552.96875"	"2754580.77539063"	"2405137.59960938"	"930819.44140625"	"1877819.0625"	"824079.06640625"	"2198460.30664063"	"2026704.48242188"	"2532044.15917969"	"2602248.37695313"	""	"2099550.64306641"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"2405137.59960938"	"930819.44140625"	"2198460.30664063"	"2337424.27754365"	"13.66"	"47.90"	"11.41"	"15.12"
"False"	"High"	"High"	"IsMasterProtein"	"Q9ULI3"	"Protein HEG homolog 1 OS=Homo sapiens OX=9606 GN=HEG1 PE=1 SV=3"	"0.00000"	"0.00000"	"27.889"	"13"	"12"	"90"	"0"	"12"	"1381"	"147.4"	"6.18"	"15.96"	"13"	"cell organization and biogenesis;developmental processes;other biological processes"	"non-structural extracellular;plasma membrane;other membranes;other cell component"	"other molecular function"	"Pf00008, Pf07645"	"57493"	"ENSG00000173706"	"HEG1"	"hsa:57493; Q6NX66; Q8NC40; Q9BSV0; Q9ULI3"	""	"0"	"0"	"1095305.78125"	"1281438.9453125"	"1121924.5234375"	"330165.963378906"	"422139.28125"	"224856.229003906"	"223071.861328125"	"156268.263671875"	"239154.046875"	"88813.611328125"	""	"128375.326171875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"1121924.5234375"	"330165.963378906"	"223071.861328125"	"106777.695811205"	"8.63"	"30.31"	"21.32"	"25.76"
"False"	"High"	"High"	"IsMasterProtein"	"Q9H939"	"Proline-serine-threonine phosphatase-interacting protein 2 OS=Homo sapiens OX=9606 GN=PSTPIP2 PE=1 SV=4"	"0.00000"	"0.00000"	"27.877"	"42"	"12"	"56"	"0"	"12"	"334"	"38.8"	"8.48"	"9.50"	"13"	""	"other membranes;cytosol;cytoskeleton;other cell component"	""	"Pf00611"	"9050"	"ENSG00000152229"	"PSTPIP2"	"hsa:9050; Q9H939"	""	"0"	"0"	"618571.594726563"	"932372.5390625"	"442018.048828125"	"165829.514648438"	"259315.918945313"	"116251.833007813"	"76884.375"	""	""	"5012.65673828125"	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"1"	""	"618571.594726563"	"165829.514648438"	"76884.375"	"5012.65673828125"	"37.39"	"40.25"	""	""
"False"	"High"	"High"	"IsMasterProtein"	"Q9BVC3"	"Sister chromatid cohesion protein DCC1 OS=Homo sapiens OX=9606 GN=DSCC1 PE=1 SV=2"	"0.00000"	"0.00000"	"27.874"	"23"	"8"	"91"	"0"	"8"	"393"	"44.8"	"5.17"	"29.33"	"8"	"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;DNA metabolism;other metabolic processes;other biological processes"	"nucleus;other cell component"	"nucleic acid binding activity"	"Pf09724"	"79075"	"ENSG00000136982"	"DSCC1"	"hsa:79075; Q969N5; Q9BVC3"	"Polymerase switching on the C-strand of the telomere"	"2"	"0"	"496546.671875"	"640206.30859375"	"542114.006347656"	"225954.458984375"	"328243.55859375"	"198031.778076172"	"995372.734375"	"769931.94140625"	"1036049.69335938"	"667246.259277344"	""	"610387.80859375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"542114.006347656"	"225954.458984375"	"995372.734375"	"638184.128596657"	"13.12"	"27.34"	"15.35"	"6.29"
"False"	"High"	"High"	"IsMasterProtein"	"O75953"	"DnaJ homolog subfamily B member 5 OS=Homo sapiens OX=9606 GN=DNAJB5 PE=1 SV=1"	"0.00000"	"0.00000"	"27.874"	"38"	"11"	"121"	"0"	"11"	"348"	"39.1"	"9.04"	"37.39"	"11"	"stress response;other biological processes"	"cytosol;nucleus"	"other molecular function"	"Pf00226, Pf01556"	"25822"	"ENSG00000137094"	"DNAJB5"	"B3KN14; B4DSA6; hsa:25822; J3KQM9; J3KR08; O75953; Q5T656; Q8TDR7; Q96EM4"	""	"0"	"0"	"876743.267578125"	"904906.88671875"	"990995.69140625"	"436845.123046875"	"564995.111328125"	"350573.620117188"	"885415.4375"	"1135547.05078125"	"1011742.51757813"	"1547159.92089844"	""	"1115055.25585938"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"904906.88671875"	"436845.123046875"	"1011742.51757813"	"1313456.81369917"	"6.44"	"23.93"	"12.37"	"22.95"
"False"	"High"	"High"	"IsMasterProtein"	"Q8IUC4"	"Rhophilin-2 OS=Homo sapiens OX=9606 GN=RHPN2 PE=1 SV=1"	"0.00000"	"0.00000"	"27.872"	"30"	"15"	"69"	"0"	"15"	"686"	"76.9"	"6.80"	"11.76"	"16"	"signal transduction;other biological processes"	"plasma membrane;other membranes;cytosol;other cell component"	""	"Pf02185, Pf03097"	"85415"	"ENSG00000131941"	"RHPN2"	"B2RCG8; B3KUY8; B4DUS7; hsa:85415; Q8IUC4; Q8N3T7; Q8N9D6; Q8NE33; Q96RU1"	"RHOA GTPase cycle; RHOB GTPase cycle; RHO GTPases Activate Rhotekin and Rhophilins"	"4"	"0"	"471331.203125"	"513767.58984375"	"633388.408203125"	"191145.000976563"	"176914.046875"	"55761.4189453125"	"29339.55078125"	"14263.4252929688"	"92638.80859375"	"72839.435546875"	""	"69952.4814453125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"513767.58984375"	"176914.046875"	"29339.55078125"	"71381.3649601898"	"15.58"	"52.66"	"91.57"	"2.86"
"False"	"High"	"High"	"IsMasterProtein"	"Q969E4"	"Transcription elongation factor A protein-like 3 OS=Homo sapiens OX=9606 GN=TCEAL3 PE=1 SV=1"	"0.00000"	"0.00000"	"27.850"	"58"	"9"	"104"	"0"	"4"	"200"	"22.5"	"4.92"	"36.63"	"10"	""	"nucleus"	""	"Pf04538"	"85012"	"ENSG00000196507"	"TCEAL3"	"D3DXA4; hsa:85012; Q969E4"	""	"0"	"0"	"453245.732421875"	"453180.257324219"	"521356.609375"	"175533.745117188"	"224416.466796875"	"94103.265625"	"354163.09765625"	"368626.156738281"	"439434.04296875"	"293736.8125"	""	"430891.673828125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"453245.732421875"	"175533.745117188"	"368626.156738281"	"355765.016272066"	"8.27"	"39.97"	"11.78"	"26.77"
"False"	"High"	"High"	"IsMasterProtein"	"Q8TDH9"	"Biogenesis of lysosome-related organelles complex 1 subunit 5 OS=Homo sapiens OX=9606 GN=BLOC1S5 PE=1 SV=1"	"0.00000"	"0.00000"	"27.843"	"48"	"8"	"95"	"0"	"8"	"187"	"21.6"	"7.59"	"23.20"	"8"	"cell organization and biogenesis;transport;developmental processes;other biological processes"	"non-structural extracellular;ER/Golgi;other cell component"	""	"Pf14942"	"63915"	"ENSG00000188428"	"BLOC1S5"	"B4DVM2; hsa:63915; Q0VDJ6; Q0VDJ7; Q5THS1; Q68D56; Q8N5F9; Q8TDH9; Q9NU16"	""	"0"	"0"	"1343161.83105469"	"1707173.73925781"	"1407069.515625"	"421841.828125"	"636410.021484375"	"304809.546875"	"825065.024414063"	"731055.19140625"	"618163.959960938"	"794281.820068359"	""	"597936.333496094"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"1407069.515625"	"421841.828125"	"731055.19140625"	"689151.622833668"	"13.08"	"37.01"	"14.29"	"19.94"
"False"	"High"	"High"	"IsMasterProtein"	"Q05BQ5"	"MBT domain-containing protein 1 OS=Homo sapiens OX=9606 GN=MBTD1 PE=1 SV=2"	"0.00000"	"0.00000"	"27.840"	"22"	"12"	"101"	"0"	"11"	"628"	"70.5"	"7.77"	"29.47"	"12"	"cell organization and biogenesis;DNA metabolism;stress response;developmental processes;other biological processes"	"nucleus;other cell component"	"other molecular function"	"Pf02820, Pf21319"	"54799"	"ENSG00000011258"	"MBTD1"	"hsa:54799; Q05BQ5; Q6ZVU7; Q9NXU1"	""	"1"	"0"	"906100.0390625"	"899736.7265625"	"785450.231933594"	"145316.599609375"	"410376.821289063"	"170023.869140625"	"1015113.8984375"	"735873.904296875"	"958171.00390625"	"673925.158203125"	""	"651303.205078125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"899736.7265625"	"170023.869140625"	"958171.00390625"	"662517.634120389"	"7.86"	"60.53"	"16.34"	"2.41"
"False"	"High"	"High"	"IsMasterProtein"	"Q9BT25"	"HAUS augmin-like complex subunit 8 OS=Homo sapiens OX=9606 GN=HAUS8 PE=1 SV=3"	"0.00000"	"0.00000"	"27.820"	"35"	"10"	"97"	"0"	"10"	"410"	"44.8"	"7.06"	"16.93"	"10"	"cell cycle OR cell proliferation;cell organization and biogenesis;other biological processes"	"cytosol;cytoskeleton;nucleus;other cell component"	"cytoskeletal activity"	""	"93323"	"ENSG00000131351"	"HAUS8"	"B4DJA7; C9JBZ4; hsa:93323; Q49AC4; Q86WF0; Q96FX3; Q9BT25"	"Recruitment of mitotic centrosome proteins and complexes; Recruitment of NuMA to mitotic centrosomes; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Anchoring of the basal body to the plasma membrane; AURKA Activation by TPX2"	"7"	"0"	"643129.087890625"	"840469.73046875"	"619466.885253906"	"285402.929199219"	"482289.177734375"	"210692.022949219"	"905090.783203125"	"770702.463867188"	"874841.578125"	"446049.392822266"	""	"486675.660644531"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"643129.087890625"	"285402.929199219"	"874841.578125"	"465919.931889448"	"17.31"	"43.02"	"8.29"	"6.16"
"False"	"High"	"High"	"IsMasterProtein"	"P43007"	"Neutral amino acid transporter A OS=Homo sapiens OX=9606 GN=SLC1A4 PE=1 SV=1"	"0.00000"	"0.00000"	"27.802"	"29"	"10"	"94"	"0"	"10"	"532"	"55.7"	"6.25"	"19.92"	"10"	"cell-cell signaling;transport;other biological processes"	"plasma membrane;other membranes;cytoskeleton;other cell component"	"transporter activity"	"Pf00375"	"6509"	"ENSG00000115902"	"SLC1A4"	"B7Z3C0; D6W5F0; hsa:6509; P43007"	"Amino acid transport across the plasma membrane"	"5"	"0"	"653566.44140625"	"814953.91015625"	"897750.431640625"	"160983.278320313"	"510521.958984375"	"104080.653808594"	"984302.5625"	"1009920.203125"	"1055173.62109375"	"940741.005859375"	""	"916047.8125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"814953.91015625"	"160983.278320313"	"1009920.203125"	"928312.307656497"	"15.74"	"85.13"	"3.53"	"1.88"
"False"	"High"	"High"	"IsMasterProtein"	"O95677"	"Eyes absent homolog 4 OS=Homo sapiens OX=9606 GN=EYA4 PE=1 SV=2"	"0.00000"	"0.00000"	"27.778"	"26"	"12"	"67"	"0"	"9"	"639"	"69.5"	"5.20"	"12.79"	"12"	"cell organization and biogenesis;DNA metabolism;other metabolic processes;stress response;other biological processes"	"nucleus;other cell component"	"other molecular function"	"Pf00702"	"2070"	"ENSG00000112319"	"EYA4"	"B7Z7F7; hsa:2070; O95464; O95677; O95679; Q8IW39; Q9NTR7"	"Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks"	"1"	"3"	"183038.2578125"	"95254.4375"	"53089.1801757813"	""	"110866.996582031"	""	"742350.211914063"	"674448.564453125"	"781604.453125"	"391778.15234375"	""	"662098.146484375"	"High"	"n/a"	"High"	"n/a"	"High"	"n/a"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"95254.4375"	"110866.996582031"	"742350.211914063"	"509308.932279682"	"60.02"	""	"7.40"	"36.27"
"False"	"High"	"High"	"IsMasterProtein"	"P35555"	"Fibrillin-1 OS=Homo sapiens OX=9606 GN=FBN1 PE=1 SV=4"	"0.00000"	"0.00000"	"27.763"	"7"	"14"	"69"	"0"	"14"	"2871"	"312.1"	"4.93"	"11.89"	"15"	"cell adhesion;other metabolic processes;developmental processes;signal transduction;other biological processes"	"non-structural extracellular;extracellular matrix;ER/Golgi"	"signal transduction activity or receptor binding;extracellular structural activity;other molecular function"	"Pf00683, Pf07645, Pf12661, Pf12662, Pf12947, Pf14670, Pf18193, Pf21364"	"2200"	"ENSG00000166147"	"FBN1"	"B2RUU0; D2JYH6; hsa:2200; P35555; Q15972; Q75N87"	"Degradation of the extracellular matrix; Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation; Integrin cell surface interactions; Molecules associated with elastic fibres; TGF-beta receptor signaling activates SMADs"	"11"	"0"	"5613.0205078125"	"9493.2060546875"	"36248.0668945313"	"36786.8017578125"	"26177.3315429688"	"19440.6552734375"	"237070.597167969"	"130786.646240234"	"210427.231445313"	"238448.920898438"	""	"221133.456054688"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"9493.2060546875"	"26177.3315429688"	"210427.231445313"	"229628.0339392"	"97.44"	"31.84"	"28.69"	"5.33"
"False"	"High"	"High"	"IsMasterProtein"	"Q9H8M2"	"Bromodomain-containing protein 9 OS=Homo sapiens OX=9606 GN=BRD9 PE=1 SV=2"	"0.00000"	"0.00000"	"27.748"	"33"	"11"	"85"	"0"	"11"	"597"	"67.0"	"6.19"	"24.69"	"11"	"cell organization and biogenesis;other biological processes"	"nucleus;other cell component"	"nucleic acid binding activity"	"Pf00439, Pf12024"	"65980"	"ENSG00000028310"	"BRD9"	"A6NFY8; B4DMQ2; B4DR93; hsa:65980; Q2XUS1; Q6UWU9; Q8IUS4; Q9H5Q5; Q9H7R9; Q9H8M2"	"Formation of the non-canonical BAF (ncBAF) complex"	"1"	"0"	"546353.032226563"	"967004.447265625"	"452705.312011719"	"248585.4453125"	"334267.515625"	"179155.639648438"	"759369.495605469"	"710702.375"	"789558.41796875"	"535937.427734375"	""	"364098.712890625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"546353.032226563"	"248585.4453125"	"759369.495605469"	"441739.886842923"	"41.80"	"30.59"	"5.28"	"27.00"
